lang|text|created_at
en|"RT @ColMorrisDavis: You may be thinking about not voting, but I guarantee you they showed up.  

Get up, go out &amp; VOTE!… "|Tue Nov 08 23:12:12 +0000 2016
en|RT @FoxNews: Fox News #ExitPoll: Among Hispanic voters, @HillaryClinton leads @realDonaldTrump 65% to 27%. #ElectionNight… |Tue Nov 08 23:12:12 +0000 2016
en|It's #ElectionDay &amp; of course we are supporting #ImWithHer 👈🏻💥 #dogs #trump #DogsAtPollingStations #dogsforhillary https://t.co/QEA7dTSYJ5|Tue Nov 08 23:12:12 +0000 2016
en|I feel he could win from having more states, but Hillary will have more votes 😬😬😬|Tue Nov 08 23:12:12 +0000 2016
en|RT @IngrahamAngle: SAVING AMERICA: Everyone in the #Florida panhandle--your votes are critical! Go out and vote before the polls close! @re…|Tue Nov 08 23:12:12 +0000 2016
en|"RT @patcondell: US immigration officers endorse #Trump, warn of an open borders disaster for America if #HillaryClinton is elected.
https:/…"|Tue Nov 08 23:12:13 +0000 2016
en|A floridian just called me Trump 52 Hillary 41 he says it's factual! God I hope so!! MAGA|Tue Nov 08 23:12:12 +0000 2016
en|voter turnout was so low this year that the only people were hillary and trump themselves|Tue Nov 08 23:12:13 +0000 2016
en|RT @guav: @realDonaldTrump Exclusive footage of Trump supporters training for their armed uprising in the event of a Clinton… |Tue Nov 08 23:12:12 +0000 2016
en|Hillary Clinton has a message for  Pantsuit Nation https://t.co/FMq5fX2I6I|Tue Nov 08 23:12:12 +0000 2016
en|"RT @NathanZed: my 7 year old cousin just now: is Hellen Keller winning 
me: what
cousin: Hellen Keller
me: Hillary Clinton? 
cousin: I dont…"|Tue Nov 08 23:12:12 +0000 2016
en|RT @James__Raymond: @realDonaldTrump Poured his heart and soul out, non-stop for 17 months...Least we can do is #Vote #ElectionNight|Tue Nov 08 23:12:13 +0000 2016
en|"RT @HillaryClinton: ""Today, I'm asking for your vote. Tomorrow, let's make history together."" —Hillary https://t.co/jfd3CXu1CS https://t.co…"|Tue Nov 08 23:12:13 +0000 2016
en|@realDonaldTrump you don't trust your wife to vote for you!! #ElectionDay  #USADecides #ElectionResults 😂 https://t.co/XjysXmfeRS|Tue Nov 08 23:12:12 +0000 2016
en|If Hillary wins https://t.co/GArSld93Rs|Tue Nov 08 23:12:13 +0000 2016
en|"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV"|Tue Nov 08 23:12:13 +0000 2016
en|"RT @TSUKIJAMAS: i want hillary to win so i can see an america where people dont use ""the gays"" to negatively refer to human beings… "|Tue Nov 08 23:12:13 +0000 2016
en|@realDonaldTrump I've been pulling for you from the start. My wife and I voted so now we hope for the best. No sleep until it's final.|Tue Nov 08 23:12:13 +0000 2016
en|"RT @theglobaluniter: 💥If you live in the Panhandle area of Florida we need you to go and #Vote #Trump.

A call to action by .@DonaldJTrumpJ…"|Tue Nov 08 23:12:13 +0000 2016
en|RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV|Tue Nov 08 23:12:13 +0000 2016
en|RT @mitchellvii: In numerous exits, people said they most wanted a change candidate. Trump wins on change 82-12%  Wow. https://t.co/shd8wGO…|Tue Nov 08 23:12:13 +0000 2016
en|Oh God am scared of the outcome. Maybe it's rigged as illegal people have Driver License @SenTedCruz @realDonaldTrump @GovMikeHuckabee|Tue Nov 08 23:12:13 +0000 2016
en|RT @mitchellvii: Even after EV, Hillary must win Election Day in Broward County by 65,000 votes just to match Obama 2012.|Tue Nov 08 23:12:13 +0000 2016
en|RT @EricTrump: Join my family in this incredible movement to #MakeAmericaGreatAgain!! Now it is up to you! Please #VOTE for Americ… |Tue Nov 08 23:12:13 +0000 2016
en|RT @WeNeedTrump: Welcome to Hillary Clinton's America. #WTFAmericaIn5Words https://t.co/HSL1kNFBA8|Tue Nov 08 23:12:13 +0000 2016
en|RT @JordanChariton: Enjoy reading @HillaryClinton campaign's Cheat Sheet that was used to attack @BernieSanders #PodestaEmails35 https://t.…|Tue Nov 08 23:12:13 +0000 2016
en|@realDonaldTrump No matter what DJT you have millions of people who love you! We have fought hard with you and M.Pence! We will win!|Tue Nov 08 23:12:13 +0000 2016
en|"RT @TeamTrump: .@realDonaldTrump on #ElectionDay: 'Who knows what happens? Ultimately, I think we're going to win.'
https://t.co/z1IPqWMatu"|Tue Nov 08 23:12:13 +0000 2016
en|"BREAKING NEWS:
Kentucky 
Donald Trump 78%
Hillary Clinton 18%
#Election2016"|Tue Nov 08 23:12:13 +0000 2016
en|RT @StopTrumpIn16: You know you've run a shit campaign when you can't trust your own wife to vote for you. #DumbDonald @realDonaldTrump htt…|Tue Nov 08 23:12:13 +0000 2016
en|We did our part to #MakeAmericaGreatAgain in Virginia. #ElectionDay|Tue Nov 08 23:12:13 +0000 2016
en|RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay😂😂😂   https://t.co/DxtJuf0zG0|Tue Nov 08 23:12:13 +0000 2016
en|@FoxNews @realDonaldTrump what a joke lol|Tue Nov 08 23:12:13 +0000 2016
en|@mike_pence @realDonaldTrump I will not be standing on the wrong side of history. #VoteBlueUpDown #VOTEHILLARY Just say no to #OrangeCosby|Tue Nov 08 23:12:13 +0000 2016
en|RT @DineshDSouza: On this crucial #ElectionDay, watch the movie that reveals @HillaryClinton's sordid past. #HillarysAmerica https://t.co/Z…|Tue Nov 08 23:12:13 +0000 2016
en|RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs|Tue Nov 08 23:12:13 +0000 2016
en|"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV"|Tue Nov 08 23:12:13 +0000 2016
en|My profile photo shows #ImWithHer! Show you're on @HillaryClinton's team too: https://t.co/YQeXtMFlX4|Tue Nov 08 23:12:13 +0000 2016
en|"RT @FrankLuntz: Michigan is going to end up for Hillary tonight.  I changed my opinion after seeing new numbers.

Oh, and spoiler a… "|Tue Nov 08 23:12:13 +0000 2016
en|@realDonaldTrump THANK YOU https://t.co/eqPMKUU9T6|Tue Nov 08 23:12:13 +0000 2016
en|@realDonaldTrump @CNN .. oh FFS ..you are such a loser..always rigged ..nobody really cares that much about you #HillaryClintonforpresident|Tue Nov 08 23:12:13 +0000 2016
en|RT @onewaytriplive: How I'm going to sleep if Donald Trump is elected vs. How I'm going to sleep if Hillary Clinton is elected https://t.co…|Tue Nov 08 23:12:13 +0000 2016
en|RT @Always_Trump: Sikhs for #Trump! #TrumpPence16 #TrumpTrain #ElectionDay #Voted #MyVote2016 https://t.co/12fi0XRr5k|Tue Nov 08 23:12:13 +0000 2016
en|Lined with sanitation trucks to barricade the Hilton where @realDonaldTrump will be speaking tonight https://t.co/pnIoAG6Ipx|Tue Nov 08 23:12:13 +0000 2016
en|"RT @Platini23322: #Breaking
#Kentucky likes #Trump BIIIIIG TIME
#ElectionDay
#الانتخابات_الامريكيه https://t.co/fwRLiLF2h6"|Tue Nov 08 23:12:13 +0000 2016
en|Come on Florida we love you and @realDonaldTrump truly loves you! #Vote2016 #TrumpPence16|Tue Nov 08 23:12:14 +0000 2016
en|RT @twinkgallavich: if Hillary wins I'll PayPal everyone $100 that RTs this.|Tue Nov 08 23:12:13 +0000 2016
en|RT @FoxNews: Fox News #ExitPoll: Top candidate quality: Can Bring Change - @realDonaldTrump wins 82%. #ElectionNight… |Tue Nov 08 23:12:14 +0000 2016
en|RT @SHarralson: I fully I understand the hatred for trump. But how can you justify voting for Hillary? Just wondering. They both are 💩💩💩💩an…|Tue Nov 08 23:12:13 +0000 2016
en|@DadGoneGamer @realDonaldTrump omg do you have to post it everywhere??? And I was kidding!! Hillary won..|Tue Nov 08 23:12:13 +0000 2016
en|RT @FoxNews: Fox News #ExitPoll: Top candidate quality: Can Bring Change - @realDonaldTrump wins 82%. #ElectionNight… |Tue Nov 08 23:12:13 +0000 2016
en|RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV|Tue Nov 08 23:12:14 +0000 2016
en|"RT @ReturnofRV: I guarantee you Hillary Clinton will not concede. She will claim it has been ""rigged."""|Tue Nov 08 23:12:14 +0000 2016
en|"RT @BlackAutonomist: Election day: ""VOTE FOR HILLARY OR YOU'RE A LAZY APATHETIC PIECE OF SHIT WHO HATES MARGINALIZED PEOPLE YOU HAVE NO SOU…"|Tue Nov 08 23:12:14 +0000 2016
en|This is the best thing I've seen throughout this whole election 😂 https://t.co/UlIqjj4JO5|Tue Nov 08 23:12:13 +0000 2016
en|imma work on compartmentalizing relief/victory/critique/rebuilding/history/pushing/organizing re: Hillary this week. give WOC medals.|Tue Nov 08 23:12:14 +0000 2016
en|RT @TooMarvelously: I came from a third world country, i lived it, seen it... FIGHT FOR THIS COUNTRY! #MAGA VOTE @realDonaldTrump 🇺🇸🇺🇸… |Tue Nov 08 23:12:13 +0000 2016
en|@Taytron22 @MarquetteKing sounds better than hillary/trump lol|Tue Nov 08 23:12:14 +0000 2016
en|"RT @moneyries: .@jaketapper just fact-checked @realDonaldTrump's tweet about Utah on-air: ""CNN is not reporting that."" https://t.co/nCak5Og…"|Tue Nov 08 23:12:13 +0000 2016
en|RT @TheChristinaVIP: Hillary Clinton's 'She's With Us' Spotify Playlist: Stevie Wonder, Christina Aguilera, Andra Day and Common https://t.…|Tue Nov 08 23:12:14 +0000 2016
en|@LindseyGrahamSC voting outside your party is equivalent to voting for Hillary. Such a disappointment! Voters will remember this #byesenate|Tue Nov 08 23:12:14 +0000 2016
en|Yes, and the @DailyCaller had the scoop on Hillary meeting with FBI on Sat. of July 4th weekend. https://t.co/HgmraF6tAT|Tue Nov 08 23:12:14 +0000 2016
en|RT @burningcoIors: Hillary knows talent when she sees it. You guys better vote! https://t.co/f5OJC2z1CQ|Tue Nov 08 23:12:14 +0000 2016
en|"4. @realDonaldTrump
they are are, 'helped', and they'll accept their lives, but Trump will make 'em citizens and they will move forward."|Tue Nov 08 23:12:14 +0000 2016
en|RT @RapinBill: Hillary has helped arm ISIS, threatened an unnecessary war with Russia, and stole BILLIONS from Haiti. Vote TRUMP!… |Tue Nov 08 23:12:14 +0000 2016
en|"RT @FunnyVines: ""Are you worried about Hillary Clinton or Donald Trump becoming president?""  #ElectionDay https://t.co/EOrtdPwuOr"|Tue Nov 08 23:12:13 +0000 2016
en|"recorded this like a week ago and i forgot about it til now
https://t.co/hfM3Df506G
#Trump #MakeAmericaGreatAgain #Memes #KillMeNow"|Tue Nov 08 23:12:14 +0000 2016
en|RT @Portosj81J: Hillary Clinton has hired thousands at call centers in India to vote for her in online polls. #Rigged https://t.co/mWCkUv1H…|Tue Nov 08 23:12:14 +0000 2016
en|"RT @UniverseComicss: How's #ElectionDay  #ElectionNight  going?
WHO'RE YOU ALL VOTING FOR ?
YOU're SUPPORTING ?

RT FOR - Donald Trump
L… "|Tue Nov 08 23:12:14 +0000 2016
en|RT @BandzUpDee: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH…|Tue Nov 08 23:12:14 +0000 2016
en|"RT @NathanZed: my 7 year old cousin just now: is Hellen Keller winning 
me: what
cousin: Hellen Keller
me: Hillary Clinton? 
cousin: I dont…"|Tue Nov 08 23:12:14 +0000 2016
en|RT @itzdamian305: Isn't @HillaryClinton sweet? #wikileaks #podestaemails35 #imwithher 😂 https://t.co/wSvM2Yi2MB|Tue Nov 08 23:12:14 +0000 2016
en|@waynocook @FoxNews @realDonaldTrump then you can't stand yourself.  You're the uninformed one in this conversation.|Tue Nov 08 23:12:14 +0000 2016
en|RT @MarkDice: Do Hillary voters have to fill out their ballots in blood?  Vote for Trump and let's send that witch into retirement!! #Elect…|Tue Nov 08 23:12:14 +0000 2016
en|RT @Madonna: Last night was. Amazing!!! Save this Country please!! 🇺🇸🙏🏻 Vote for Hillary Clinton! 🇺🇸🇺🇸🇺🇸 Today is the Day! 🙏🏻❤️🇺🇸 https://t…|Tue Nov 08 23:12:14 +0000 2016
en|RT @HunoKel: bruh none of you know shit about politics cut it w these corny ass tweets lmao Hillary is just as bad if not worse https://t.c…|Tue Nov 08 23:12:14 +0000 2016
en|"RT @Montanna_Paigee: ""Dad why do u hate Hillary?"" https://t.co/hVlHToC4ee"|Tue Nov 08 23:12:14 +0000 2016
en|@broadcity @HillaryClinton #yasqueen crush it https://t.co/gtJDzlFAyE|Tue Nov 08 23:12:14 +0000 2016
en|stop acting like either trump or hillary are so great.. most of y'all know what's wrongs with trump but Hillary is basically a criminal so ?|Tue Nov 08 23:12:14 +0000 2016
en|RT @IngrahamAngle: God bless her! May God keep and comfort her--fight on! I hope @realDonaldTrump reads her story. https://t.co/rAaPRYAB07|Tue Nov 08 23:12:14 +0000 2016
en|🇺🇸proud to be a deplorable #MakeAmericaGreatAgain 🇺🇸 https://t.co/lZjYlXYuRX|Tue Nov 08 23:12:14 +0000 2016
en|"RT @officialSmith_: *casts vote for Hillary*
Hillary: Thank you s--
Me: https://t.co/rmDqKBTo1i"|Tue Nov 08 23:12:14 +0000 2016
en|"RT @Montanna_Paigee: ""Dad why do u hate Hillary?"" https://t.co/hVlHToC4ee"|Tue Nov 08 23:12:14 +0000 2016
en|"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV"|Tue Nov 08 23:12:14 +0000 2016
en|In honor of all Americans who will move north if he wins, #Trump had a cake made of beloved Canadian actor Dave Tho… https://t.co/wFZ9UL0LK3|Tue Nov 08 23:12:14 +0000 2016
en|"@GerrenPeterson @realDonaldTrump One concert with Obama, both Clintons, two ""popular"" musicians manage to raise 33K+ once during campaign."|Tue Nov 08 23:12:14 +0000 2016
en|RT @HillaryClinton: Everything we’ve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https…|Tue Nov 08 23:12:14 +0000 2016
en|Hillary ou trump — Hillary https://t.co/7837wta1BJ|Tue Nov 08 23:12:14 +0000 2016
en|"RT @DrDavidDuke: It's obvious (((they've))) been succeeding at undermining the Catholic Church for a long time now.

#MAGA #Trump 

https:/…"|Tue Nov 08 23:12:14 +0000 2016
en|RT @RuffneckRefugee: when trump will send you on the first boat back home but hillary will bomb you when you get there. https://t.co/rd3Sis…|Tue Nov 08 23:12:14 +0000 2016
en|RT @tomwoods55: @realDonaldTrump In Philadelphia tailing a pastor's bus that's bussing people to the polls. #VoterFraud. @PhillyGOP https:/…|Tue Nov 08 23:12:14 +0000 2016
en|RT @ChristieC733: The ppl who rigged the system are supporting #Hillary because they know as long as she is in charge nothing will ev… |Tue Nov 08 23:12:14 +0000 2016
en|RT @docdhj: I have lived in Michigan for 32 years &amp; have never seen the lines as long as today! A Sea of Red! @realDonaldTrump… |Tue Nov 08 23:12:14 +0000 2016
en|"@tre4 haven't you seen my ""Cougars for Hillary"" shirt????"|Tue Nov 08 23:12:14 +0000 2016
en|Overnight financial futures ($SPX, $GOLD, etc) extending day session gains &amp; suggesting favorable exit poll (private) outcomes for #Hillary|Tue Nov 08 23:12:14 +0000 2016
en|"RT @JuiceTha56: Will Hillary make pants suits mandatory? 

Will Trump build a wall on Mexicos border? 

Find out tomorrow on the season fin…"|Tue Nov 08 23:12:14 +0000 2016
en|RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs|Tue Nov 08 23:12:14 +0000 2016
en|RT @Stevenwhirsch99: Trump Vs Hillary on election day tweets. Trump-251k, Hillary-32k (retweets) #ElectionDay #ElectionNight https://t.co/v…|Tue Nov 08 23:12:14 +0000 2016
en|RT @mitchellvii: If true, this is brutal for Hillary.  She won't match Obama's numbers. https://t.co/z0o069Bv1p|Tue Nov 08 23:12:14 +0000 2016
en|RT @whytruy: vote hillary clinton🙌🏽 idc if she a liar yall boyfriends lie to yall everyday &amp; yall still fw them so gone head &amp; vote for her|Tue Nov 08 23:12:14 +0000 2016
en|@realDonaldTrump @TrumpNewss @BretBaier thanks it's starting to show a land slide for trump in the exit polls in al… https://t.co/zePb0kPuu9|Tue Nov 08 23:12:14 +0000 2016
en|@realDonaldTrump @DonaldJTrumpJr fuck y'all|Tue Nov 08 23:12:14 +0000 2016
en|RT @neveraqueen: If Hillary wins she's the first female president and that breaks my heart bc that's SUCH a big deal and she doesn't deserv…|Tue Nov 08 23:12:14 +0000 2016
en|RT @WayneDupreeShow: INSANE! PA Poll Workers Handing Out Instructions How To Vote For Hillary https://t.co/Pm1cBoHIoi #MyVote2016 #Election…|Tue Nov 08 23:12:14 +0000 2016
en|RT @FoxNews: Fox News #ExitPoll: Among Hispanic voters, @HillaryClinton leads @realDonaldTrump 65% to 27%. #ElectionNight… |Tue Nov 08 23:12:14 +0000 2016
en|"RT @weknowwhatsbest: I wish Hillary's ""Our Kids Are Watching"" speech would have been followed by a lovely song from her #1 supporter Jay Z."|Tue Nov 08 23:12:15 +0000 2016
en|RT @Melinda21545617: #ElectionDay I voted for @realDonaldTrump &amp; took a woman who had never voted n her life(she voted Trump 2) 🙏🏻that's… |Tue Nov 08 23:12:15 +0000 2016
en|RT @MartinOMalley: Hey Maryland: Polls are open til 8pm. Let's beat that fascist  @realdonaldtrump w/ the largest vote margin for… |Tue Nov 08 23:12:15 +0000 2016
en|@realDonaldTrump   I BELIEVE THE WALL IS A LITTLE TO LATE!!!   BEANS &amp; RICE  AMERICA|Tue Nov 08 23:12:15 +0000 2016
en|"RT @JuiceTha56: Will Hillary make pants suits mandatory? 

Will Trump build a wall on Mexicos border? 

Find out tomorrow on the season fin…"|Tue Nov 08 23:12:15 +0000 2016
en|RT @BandzUpDee: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH…|Tue Nov 08 23:12:15 +0000 2016
en|"RT @FoxNews: .@seanhannity: ""If you elect @HillaryClinton tomorrow, you're going to get the government you deserve."" #Hannity… "|Tue Nov 08 23:12:15 +0000 2016
en|RT @therealnoey: If Hillary could not please Bill she will not be able to please this country #MakeAmericaGreatAgain #iwishicouldvote|Tue Nov 08 23:12:15 +0000 2016
en|RT @Finn_King1: Trump wins popular vote, Hillary wins the election. Calling it. Remember this tweet.|Tue Nov 08 23:12:15 +0000 2016
en|This election can be called as early as 7 PM should the results that come in from Florida show a Hillary victory.|Tue Nov 08 23:12:15 +0000 2016
en|RT @she_love_jay: We don't want Trump, we don't want Hillary, we just want Cory back in the house.|Tue Nov 08 23:12:15 +0000 2016
en|"RT @libertytarian: Janet Reno died today
Here is how I remember her: THE BUTCHER OF WACO IS DEAD
https://t.co/YM8klehVY6
#Hillary has blood…"|Tue Nov 08 23:12:15 +0000 2016
en|RT @chanelpuke: We don't want Trump, we don't want Hillary, we just want Cory back in the house.|Tue Nov 08 23:12:15 +0000 2016
en|"RT @SebGorka: Wrote this listening to @realDonaldTrump tonight in NH. 

PLEASE ReTweet, download, and forward https://t.co/ZOuXtR10nV"|Tue Nov 08 23:12:15 +0000 2016
en|"RT @Arkansas_Logo: Issue that went unnoticed during this election is how Fayetteville has 80,000 people &amp; only 1 Popeyes
CC: @HillaryClinto…"|Tue Nov 08 23:12:15 +0000 2016
en|RT @TheDonaldNews: Stop Lying To The People #Bernie We All Saw The Wikileaks and Billionaires Own Hillary! #Hannity #FoxNews #Dobbs https:/…|Tue Nov 08 23:12:15 +0000 2016
en|RT @rescuetracker81: If #Hillary is elected➡more terror more ➡corruption more ➡lies Do your part getout the vote to stop her Vote Trump htt…|Tue Nov 08 23:12:15 +0000 2016
en|RT @FoxNews: Fox News #ExitPoll: Among Hispanic voters, @HillaryClinton leads @realDonaldTrump 65% to 27%. #ElectionNight… |Tue Nov 08 23:12:15 +0000 2016
en|"RT @DanScavino: “Hillary Clinton is not the victim, by the way. You, the American people, are the victims of the corrupt system.""… "|Tue Nov 08 23:12:15 +0000 2016
en|RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay😂😂😂   https://t.co/DxtJuf0zG0|Tue Nov 08 23:12:15 +0000 2016
en|RT @UglyGod: It means yall shoulda fuckin listened &amp; kept Bernie Sanders as an option cause now we all look dumb af choosing bet… |Tue Nov 08 23:12:15 +0000 2016
en|@HillaryClinton imma let you finish but this past year or so was the best season of #TheApprentice of all time #GirlIGuessImWithHer|Tue Nov 08 23:12:15 +0000 2016
en|RT @heytana: If you're a college student or recent graduate you better vote for @realDonaldTrump &amp; @mike_pence proven leaders no… |Tue Nov 08 23:12:15 +0000 2016
en|RT @TheHandWizard: #ElectionDay #ImWithHer I am hoping and praying @HillaryClinton will win this election. We can do this.|Tue Nov 08 23:12:15 +0000 2016
en|RT @souljaboy: I hope Hillary win fuck trump stupid ass|Tue Nov 08 23:12:15 +0000 2016
en|@JoshMalina @realDonaldTrump please don't jinx it please don't jinx it please don't jinx it|Tue Nov 08 23:12:15 +0000 2016
en|All you people going to bed, don't cheat with your TV's, phones, tablets, (or anyone else I hope!!). Sleep, perchance to dream. Of Hillary?☺|Tue Nov 08 23:12:15 +0000 2016
en|"RT @officialSmith_: *casts vote for Hillary*
Hillary: Thank you s--
Me: https://t.co/rmDqKBTo1i"|Tue Nov 08 23:12:15 +0000 2016
en|RT @acarboni: Come at me, @realDonaldTrump|Tue Nov 08 23:12:15 +0000 2016
en|"RT @JuiceTha56: Will Hillary make pants suits mandatory? 

Will Trump build a wall on Mexicos border? 

Find out tomorrow on the season fin…"|Tue Nov 08 23:12:16 +0000 2016
en|RT @iduitmann: joke's on Hillary if she wins. she'll have to sit at the desk Monica sat under.|Tue Nov 08 23:12:16 +0000 2016
en|Nice #Trump #Elections2016 #ElectionNight https://t.co/OibeFkk24d|Tue Nov 08 23:12:15 +0000 2016
en|Interesting. Florida was close in early Voting as of thursday last week with almost 6 million votes https://t.co/rFjEvZv66b|Tue Nov 08 23:12:15 +0000 2016
en|"RT @__matt95: Y'all giving Hillary that vote like ""Man here fuck🙄"" 😂😂"|Tue Nov 08 23:12:15 +0000 2016
en|RT @TheChristinaVIP: Hillary Clinton's 'She's With Us' Spotify Playlist: Stevie Wonder, Christina Aguilera, Andra Day and Common https://t.…|Tue Nov 08 23:12:15 +0000 2016
en|#Broward Co #FL loves #Trump https://t.co/VZ1IIcaq1I|Tue Nov 08 23:12:15 +0000 2016
en|RT @turnontheAC: Thanks to hot tips from #ElectionProfitMakers, I stand to make $1.70 if Hillary wins tonight.|Tue Nov 08 23:12:16 +0000 2016
en|RT @joannedriver00: Off to bed I really hope I wake up to history and that @HillaryClinton will be the new #POTUS #VoteForHillaryClinton|Tue Nov 08 23:12:16 +0000 2016
en|And the sky is blue https://t.co/1c88KcqxYy|Tue Nov 08 23:12:15 +0000 2016
en|Hillary wins Muridke #ElectionDay|Tue Nov 08 23:12:16 +0000 2016
en|RT @EastwoodUSA: #ImVotingBecause President Trump will save America, Hillary will just continue her pay to play scheme but on an even large…|Tue Nov 08 23:12:16 +0000 2016
en|A lot of believers are quiet about #jesuschrist but will shout from the rooftops about the #presidentialcandidate #Trump or #Clinton|Tue Nov 08 23:12:16 +0000 2016
en|All these celebrities are there supporting Crooked Hillary tryna get all other dumb ppl to vote|Tue Nov 08 23:12:16 +0000 2016
en|@realDonaldTrump Voted Trump-Pence Arkansas|Tue Nov 08 23:12:16 +0000 2016
en|RT @AdamParkhomenko: Breaking: Join Madonna RIGHT NOW for a surprise pop up performance in support of Hillary! Washington Square Park at th…|Tue Nov 08 23:12:16 +0000 2016
en|RT @Laney4Hillary: @NaphiSoc Hillary is our only hope. #NeverTrump #Election2016 https://t.co/v39Lqw3olr|Tue Nov 08 23:12:15 +0000 2016
en|RT @TrashvisScott: if Hillary wins I'll PayPal $1 to everyone who RTs this 🇺🇸|Tue Nov 08 23:12:16 +0000 2016
en|Simple- people/government, morals, no morals @AllenWestRepub @realDonaldTrump @wikileaks @cristinalaila1 #hillarysucks|Tue Nov 08 23:12:16 +0000 2016
en|CNN EXIT POLL DATA: Hillary's net fave/unfave - 10% (44% to 54%), but Trump's is - 24% (37% to 61%).  Cautious opti… https://t.co/MaNbM2yAsd|Tue Nov 08 23:12:15 +0000 2016
en|RT @roycan79: UPDATE: Election will in all probability go down to the WIRE, so we NEED EVERY LAST VOTE for #TRUMP!  PUSH YOURSELF… |Tue Nov 08 23:12:16 +0000 2016
en|RT @DonaldJTrumpJr: Thank you! Love the energy and enthusiasm! #MAGA #Trump https://t.co/MZfYawGs5l|Tue Nov 08 23:12:16 +0000 2016
en|"RT @SOMEXlCAN: YALL ""my vote doesnt matter"" ASSES NEED TO VOTE https://t.co/IU1EqtK5sZ"|Tue Nov 08 23:12:16 +0000 2016
en|RT @blicqer: Robert Reich: Don’t worry, Hillary Clinton will win the election https://t.co/l9tkJsxVst via @Salon|Tue Nov 08 23:12:16 +0000 2016
en|Shaking my head for the party I've historically voted for. https://t.co/QPf6cWClcj|Tue Nov 08 23:12:16 +0000 2016
en|RT @heytana: If you're a college student or recent graduate you better vote for @realDonaldTrump &amp; @mike_pence proven leaders no… |Tue Nov 08 23:12:16 +0000 2016
en|RT @ABC: Hillary Clinton supporters pay homage to the Democratic candidate's signature look as they suit up for the polls.… |Tue Nov 08 23:12:16 +0000 2016
en|"RT @Hillary_Truth_: Considering a vote for #Hillary Clinton?
Watch #Clinton Cash First!
Full Story: https://t.co/iQeuS2maVW
#ImWithHer… "|Tue Nov 08 23:12:16 +0000 2016
en|@sethsrichies they are all headasses especially the one holding up that 'lock hillary up sign' as if she isn't committing a crime herself|Tue Nov 08 23:12:16 +0000 2016
en|He's just picking counties and making predictions. He doesn't know anything. 1 big county up 10% &lt; 30 smaller count… https://t.co/ceKFiQUbwE|Tue Nov 08 23:12:16 +0000 2016
en|RT @flaunttnualf: #WTFAmericaIn5Words Hillary is under FBI investigation!|Tue Nov 08 23:12:16 +0000 2016
en|"RT @JASEMARKRUTTER: Elite bring out their puppets 2 entice voters 2 vote Clinton⚡️ “Madonna gave a surprise concert for Hillary in NYC”

ht…"|Tue Nov 08 23:12:16 +0000 2016
en|RT @TheJawnNxtDoor: vote hillary clinton🙌🏽 idc if she a liar yall boyfriends lie to yall everyday &amp; yall still fw them so gone head &amp; vote…|Tue Nov 08 23:12:16 +0000 2016
en|RT @FoxNews: Fox News #ExitPoll: Top candidate quality: Can Bring Change - @realDonaldTrump wins 82%. #ElectionNight… |Tue Nov 08 23:12:16 +0000 2016
en|"RT @HorseShort: . #TrumpsterWarriors 🚂🇺🇸💨🎈
WE GOT A LEG UP ON HILLARY... https://t.co/Rs872flmOq"|Tue Nov 08 23:12:16 +0000 2016
en|Line inside the Javitt waiting to clear security for @HillaryClinton's victory party. #ElectionNight https://t.co/R1FK0Iolui|Tue Nov 08 23:12:16 +0000 2016
en|RT @DonaldJTrumpJr: Thank you! Love the energy and enthusiasm! #MAGA #Trump https://t.co/MZfYawGs5l|Tue Nov 08 23:12:16 +0000 2016
en|RT @WayneDupreeShow: INSANE! PA Poll Workers Handing Out Instructions How To Vote For Hillary https://t.co/Pm1cBoHIoi #MyVote2016 #Election…|Tue Nov 08 23:12:16 +0000 2016
en|@HappyPoptarts @realDonaldTrump definition of insanity doesn't apply to Democrats.|Tue Nov 08 23:12:16 +0000 2016
en|We don't need careless #Hillary running #America. We need a clear thinker, like Donald J. Trump! Vote #TrumpPence! https://t.co/cDYko3mZu6|Tue Nov 08 23:12:16 +0000 2016
en|RT @RealAlexJones: If @HillaryClinton Wins, Freedom Dies - https://t.co/xX0l6mK2vc  #ElectionNight|Tue Nov 08 23:12:16 +0000 2016
