lang|text|created_at
en|"RT @BigGhostLtd: 1 ""Nobody has more respect for women than I do.""

2 ""Grab them by the p---y.""

3 ""If Ivanka weren’t my daughter, pe… "|Tue Nov 08 23:04:48 +0000 2016
en|RT @YOUNGFiREBRAND: It Is Happening Again! Voting Machines Are Switching Votes From Donald Trump to Hillary Clinton https://t.co/rhv7tM3Keu…|Tue Nov 08 23:04:48 +0000 2016
en|@realDonaldTrump Wish I could be there!|Tue Nov 08 23:04:48 +0000 2016
en|RT @TrumpGo_2016: VIDEO : BUSTED! More Philly Voter Fraud https://t.co/viYjCw0mwq ... #Trump #Deplorable https://t.co/WSS2WsNhWM|Tue Nov 08 23:04:48 +0000 2016
en|RT @EastwoodUSA: Emails show Ambassador Chris Stevens didn't want to stay in Bengazhi but Hillary  made him and others stay, may they RIP.…|Tue Nov 08 23:04:49 +0000 2016
en|RT @MrsAnahata: Is not voting the equivalent of voting for Hillary Clinton?  No more than it is the equivalent of voting for Donald Trump.|Tue Nov 08 23:04:49 +0000 2016
en|RT @EricTrump: Join my family in this incredible movement to #MakeAmericaGreatAgain!! Now it is up to you! Please #VOTE for Americ… |Tue Nov 08 23:04:49 +0000 2016
en|RT @she_love_jay: We don't want Trump, we don't want Hillary, we just want Cory back in the house.|Tue Nov 08 23:04:48 +0000 2016
en|RT @kaelynnharris: You don't even know how to spell president though.... https://t.co/o6Z6oZZrC1|Tue Nov 08 23:04:48 +0000 2016
en|RT @badg4lrihanna: I mean Rihanna would vote for Hillary so get on the winning team hoe! #ElectionDay https://t.co/UlklZRySxV|Tue Nov 08 23:04:49 +0000 2016
en|@HillaryClinton I rlly dislike u|Tue Nov 08 23:04:49 +0000 2016
en|#NorthCarolina  #HillaryClinton knows #climatechange is a major problem she needs to be #POTUS to work with the #UnitedNations  .|Tue Nov 08 23:04:49 +0000 2016
en|RT @timkaine: It’s your last chance to help Hillary win! We need all hands on deck. Head to https://t.co/KrLTPFSsTv to volunteer. https://t…|Tue Nov 08 23:04:48 +0000 2016
en|RT @whipithansen_: Every US citizen that is allowed to vote. PLEASE VOTE FOR HILLARY. #imwithHER https://t.co/eJT4nfxWJs|Tue Nov 08 23:04:48 +0000 2016
en|RT @kharyp: The polls are open for three more hours! Be sure to #vote for #TeamKhary, Russ Feingold, Hillary for Wisconsin,... https://t.co…|Tue Nov 08 23:04:49 +0000 2016
en|RT @DolanDark: Be prepared for Keemstar's meltdown hitting full peak when Hillary wins presidency|Tue Nov 08 23:04:49 +0000 2016
en|"RT @FoxNews: .@FrankLuntz: ""If there's one state that's going to be a surprise for @realDonaldTrump, I think it's going to be Mi… "|Tue Nov 08 23:04:49 +0000 2016
en|RT @_SweetNSpicy: Lmao how y'all come up with these things bruh https://t.co/amhxsZZ7mQ|Tue Nov 08 23:04:49 +0000 2016
en|Welp ther it iz. #trump #takeoff #jackrabbit  #ooyeayee  #nomorepoliticians America was built of… https://t.co/Tzine6kHzX|Tue Nov 08 23:04:49 +0000 2016
en|RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA… |Tue Nov 08 23:04:49 +0000 2016
en|RT @detroitnews: .@IvankaTrump in Michigan: ‘This is your movement’ https://t.co/0Sa7huoOP1  @realDonaldTrump https://t.co/cMXEqSHuDj|Tue Nov 08 23:04:49 +0000 2016
en|RT @oreillyfactor: Chris Matthews dives head-first into the Hillary tank https://t.co/j8ug1JnOgB|Tue Nov 08 23:04:49 +0000 2016
en|'This is a dark time for democracy, #Trump is a populist, demagogue with no answers' - #Newsnight on  #electionnight|Tue Nov 08 23:04:49 +0000 2016
en|RT @BeachyyFknmAc: I feel like Trump &amp; Hillary are two divorced parents fighting over custody for us ... but we kinda just wanna go live wi…|Tue Nov 08 23:04:49 +0000 2016
en|RT @Sia: VOTE FOR HILLARY #imwithher 🇺🇸🏳️‍🌈🙌🏻👩🏼|Tue Nov 08 23:04:49 +0000 2016
en|"Exit Poll: Americans LOOKING FOR STRONG LEADERSHIP, TRUMP VOWED 2 PROVIDE https://t.co/82Le0Umdsp
#hillary #Trump #TrumpTrain #ElectionNight"|Tue Nov 08 23:04:49 +0000 2016
en|RT @cristinalaila1: Trump has 251,000 Retweets vs Hillary's 32,000 and she even pinned  her tweet‼️😂 #ElectionDay https://t.co/EV1LJPn1wg|Tue Nov 08 23:04:49 +0000 2016
en|"RT @tteegar: Stay woke fam!Go back/Check vote! Make sure Soros machine didn't flip 2 Hillary
#VoteTrumpSaveAmerica 
#ElectionDay… "|Tue Nov 08 23:04:49 +0000 2016
en|RT @FlawlessDog: If you're in line before polls close, you have the right to vote. Stay in line and vote for Hillary. #ImWithHer|Tue Nov 08 23:04:49 +0000 2016
en|RT @ShaneGoldmacher: I wrote about some of the unsung heroes of 2016, the people who've put their lives on hold for Hillary and Donald http…|Tue Nov 08 23:04:49 +0000 2016
en|RT @FaithVotersPAC: This post was BY FAR the most shared by the #Faith4Hillary Community. See what everyone is excited about: https://t.co/…|Tue Nov 08 23:04:49 +0000 2016
en|After @Brexit how much does America's future mean to me as a Brit? If #Hillary wins I'm gifting a PS4 Pro to a foll… https://t.co/2UFe8HNIKp|Tue Nov 08 23:04:49 +0000 2016
en|RT @marwannafuq: I hope Hillary Clinton helps black people the way black people are helping her https://t.co/trWnHY7M9J|Tue Nov 08 23:04:49 +0000 2016
en|"RT @vickto_willy: Hillary: ""Vote for me.""
Me mimicking her: ""Vote for m- SHUT UP. You know damn well you the only option."" https://t.co/0OA…"|Tue Nov 08 23:04:49 +0000 2016
en|RT @rebel2187: Donald and Hillary made an appearance in US Gov today 😂 https://t.co/zOJflct4WM|Tue Nov 08 23:04:49 +0000 2016
en|RT @depressedfalls: If @realDonaldTrump wins I'll give everyone who RETWEETS  10$ #ElectionDay #myvote2016 https://t.co/7aT6EOTQjv|Tue Nov 08 23:04:49 +0000 2016
en|@1joi3 @AIllinoi @mitchellvii @Jonnyelm87 Another Hillary cum drunk liberal..|Tue Nov 08 23:04:49 +0000 2016
en|RT @imashbuttons: Why Hillary look like she bout to ask Yugi's grandpa bout some damn cards https://t.co/FZ4H3bLIoK|Tue Nov 08 23:04:49 +0000 2016
en|RT @DonaldJTrumpJr: Thank you! Love the energy and enthusiasm! #MAGA #Trump https://t.co/MZfYawGs5l|Tue Nov 08 23:04:49 +0000 2016
en|Hillary Clinton ☆☆☆☆☆she is the most famous And most beautiful woman in the World as a 45th President of United Sta… https://t.co/w9fCpG8KLS|Tue Nov 08 23:04:49 +0000 2016
en|So @realDonaldTrump supporters intimidating voters In Miami dade 👀 #ElectionDay|Tue Nov 08 23:04:49 +0000 2016
en|Y'all are bitching about having to vote for Hillary. Where were u when u had the chance to vote for Bernie? Oh ik y'all were at grad nite|Tue Nov 08 23:04:49 +0000 2016
en|"RT @DonaldJTrumpJr: Please watch and share this. Vote now to take back America! 

""Freedom is never more than one generation away from… "|Tue Nov 08 23:04:49 +0000 2016
en|RT @mitchellvii: If true, this is brutal for Hillary.  She won't match Obama's numbers. https://t.co/z0o069Bv1p|Tue Nov 08 23:04:49 +0000 2016
en|@realDonaldTrump @CNN The ENTIRE COUNTRY?  It's rigged!  PS it was ONE COUNTY. UT voter #imwithher|Tue Nov 08 23:04:49 +0000 2016
en|what will bill's title be if hillary is president? will they still call him former president or will he be the first...man? first dude?|Tue Nov 08 23:04:49 +0000 2016
en|RT @ParksPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/tdjwZ6McOc|Tue Nov 08 23:04:49 +0000 2016
en|#Trump just being his #narcissistic self. Trying to control his wife's vote with his eyes. Making sure #Melania isn… https://t.co/NmO2OEw6s0|Tue Nov 08 23:04:49 +0000 2016
en|RT @tharealversace: REASONS WHY YOU HAVE TO VOTE FOR HILLARY #VOTEHILLARY 😭😭🙏🏾 https://t.co/eLzD2pVSw1|Tue Nov 08 23:04:50 +0000 2016
en|Though sad Obama is leaving the White House, I proudly voted @HillaryClinton for @POTUS #ElectionDay #ImWithHer… https://t.co/wZnGubYjii|Tue Nov 08 23:04:48 +0000 2016
en|RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay😂😂😂   https://t.co/DxtJuf0zG0|Tue Nov 08 23:04:50 +0000 2016
en|RT @Laughbook: Trump and Hillary will never reach this level #electionday https://t.co/UqM6dObmZg|Tue Nov 08 23:04:50 +0000 2016
en|"RT @TheDemocrats: RT if you're voting for Hillary to succeed him.
Like if you're voting for Hillary to succeed him.
(There's really o… "|Tue Nov 08 23:04:50 +0000 2016
en|RT @MileyCyrus: I voted today for @HillaryClinton ❤️💙❤️💙 I am so proud of all of you who did the same! #imwithher https://t.co/AKTuhmEqui|Tue Nov 08 23:04:50 +0000 2016
en|RT @DonaldJTrumpJr: In 2000 New Mexico was determined by less than 400 votes. Every single vote counts. Your vote counts. Call your friends…|Tue Nov 08 23:04:50 +0000 2016
en|@realDonaldTrump campaign should sue Phil. Pa. for voting fraud. Big time. https://t.co/gy6K6QDx0z|Tue Nov 08 23:04:50 +0000 2016
en|RT @DefendingtheUSA: WATCH Hillary agree to forever outsource USA jobs to India for a mere 1 million #Election2016 #ElectionNight… |Tue Nov 08 23:04:50 +0000 2016
en|"@TheDemocrats HILLARY IS SO CORRUPT &amp; A PATHOLOGICAL LIAR I COULD NEVER WASTE MY VOTE ON HER ""HISTORICAL RUN"". TRUM… https://t.co/cUqtIadVds"|Tue Nov 08 23:04:50 +0000 2016
en|RT @SkidWillie: Fuck you Hillary Clinton. https://t.co/vYdv6cFRxg|Tue Nov 08 23:04:50 +0000 2016
en|"RT @DustiSwgel: @gdweo @parrillawow 

I would've been in prison if I had compromised classified material like Hillary did"|Tue Nov 08 23:04:50 +0000 2016
en|@realDonaldTrump yes we do, by voting your bag of dicks sucking, cheeto colored, child raping ass out of here!|Tue Nov 08 23:04:50 +0000 2016
en|"RT @moneyries: .@jaketapper just fact-checked @realDonaldTrump's tweet about Utah on-air: ""CNN is not reporting that."" https://t.co/nCak5Og…"|Tue Nov 08 23:04:50 +0000 2016
en|@realDonaldTrump I pray that you will be Americas next President God please help Us save America deliver us a presi… https://t.co/gV4doU0MNK|Tue Nov 08 23:04:50 +0000 2016
en|@TechN9ne @TheRealSonReal @OnlyFuturistic @realDonaldTrump  Are you seriously that much of a ignorant racist bastard? #saynototrump @Eminem|Tue Nov 08 23:04:50 +0000 2016
en|RT @MarcusGoesHAM: There’s really people that woke up today and voted for Trump or Hillary smh..|Tue Nov 08 23:04:50 +0000 2016
en|RT @julikubic: saw a video of someone asking how trump has gotten this far into the election and all I'm thinking is...how did Hillary???|Tue Nov 08 23:04:50 +0000 2016
en|RT @DonaldJTrumpJr: In 2000 New Mexico was determined by less than 400 votes. Every single vote counts. Your vote counts. Call your friends…|Tue Nov 08 23:04:50 +0000 2016
en|RT @wesearchr: DEMS BUSING IN PEOPLE FROM #NYC TO VOTE IN #PHILLY?! https://t.co/kLm19HEmZT #ElectionFraud #VoteTrump #Trump #MAGA #MAGA3X…|Tue Nov 08 23:04:50 +0000 2016
en|Same https://t.co/eTs9c79LtX|Tue Nov 08 23:04:50 +0000 2016
en|"RT @JuiceTha56: Will Hillary make pants suits mandatory? 

Will Trump build a wall on Mexicos border? 

Find out tomorrow on the season fin…"|Tue Nov 08 23:04:50 +0000 2016
en|RT @Rebborrn: If Hillary wins, everyone who retweets this gets a free dildo|Tue Nov 08 23:04:50 +0000 2016
en|Wikileaks E-Mails:  Hillary Clinton Blackmailed Bernie Sanders https://t.co/WH1LclFri7..|Tue Nov 08 23:04:50 +0000 2016
en|".@hughriminton is in NYC: ""[Hillary] looked supremely confident when she turned up to vote earlier... there were a few who booed [Trump]"""|Tue Nov 08 23:04:50 +0000 2016
en|RT @DonaldJTrumpJr: Thank you! Love the energy and enthusiasm! #MAGA #Trump https://t.co/MZfYawGs5l|Tue Nov 08 23:04:50 +0000 2016
en|RT @torifryman5: If you vote Hillary then explain why abortion, rape, and letting 4 Americans die in Benghazi is okay. https://t.co/DzV4cFE…|Tue Nov 08 23:04:50 +0000 2016
en|RT @emma_dalton04: If Hillary wins today we are all dead. Live your life to the fullest today. Might be the last day you have freedom.|Tue Nov 08 23:04:50 +0000 2016
en|LMFAO @realDonaldTrump https://t.co/YLfRyErxq7|Tue Nov 08 23:04:50 +0000 2016
en|RT @JordanChariton: NEWS: Colorado Elector Michael Baca tells me he'll potentially withhold his vote for @HillaryClinton #ElectionDay https…|Tue Nov 08 23:04:50 +0000 2016
en|It's striking how Obama talks of himself too - on Maher as if he had been Messiah to non-elite communities. Preside… https://t.co/Qrn9Ah1xLe|Tue Nov 08 23:04:50 +0000 2016
en|"RT @NobamaDotCom: Somebody has to WAKE HILLARY UP in a few minutes and let her know that her DREAM IS DYING!

""Madam Secretary - You… "|Tue Nov 08 23:04:50 +0000 2016
en|RT @exposes_racism: #FakeTrumpVictim Jessica Leeds has ties to #HillaryClinton campaign &amp; stepson is CONVICTED SEX BATTERER! #anonymous… |Tue Nov 08 23:04:50 +0000 2016
en|RT @FemaleTexts: Rihanna wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton 😂 https://t.co/Y01V5X3Als|Tue Nov 08 23:04:50 +0000 2016
en|Like Obama did in 2012 and 08.  Precisely https://t.co/yjaYFXSjs5|Tue Nov 08 23:04:50 +0000 2016
en|@realDonaldTrump I HEAR 2 HOUR LINES IN COLUMBUS, OHIO &amp; PITTSBURGH ,PA|Tue Nov 08 23:04:50 +0000 2016
en|"RT @jacksfilms: ""If I win, I'm throwing you in jail!"" bellows Trump
""Why?"" blushes Hillary
""Because you're so sexy it's illegal""
He then gr…"|Tue Nov 08 23:04:51 +0000 2016
en|RT @KeithOlbermann: Welcome to the rest of your life #Dipshit @realdonaldtrump https://t.co/5dQ8gfbnLP|Tue Nov 08 23:04:50 +0000 2016
en|RT @JosephMorgan: I've lived in the USA for 7 years. I have a green card but I can't vote. If you are able to then please vote @HillaryClin…|Tue Nov 08 23:04:51 +0000 2016
en|RT @Itspoejumlee: @unfriendlythot nowhere in Hillary's agenda does she mention anything about 36 weeks. That was from a fear post on FB tha…|Tue Nov 08 23:04:51 +0000 2016
en|Yike https://t.co/c3GftqKifj|Tue Nov 08 23:04:50 +0000 2016
en|RT @fentyy: Rihanna deadass wearing a t-shirt of herself wearing a t-shirt of Hillary Clinton  #ElectionDay https://t.co/OKngY7lvNs|Tue Nov 08 23:04:50 +0000 2016
en|"RT @Lordozz: Retweeted Jerry Cooper (@jcooper63):

Thank you #Minnesota https://t.co/g67ZWSYyYU https://t.co/QM6LB4YMh5"|Tue Nov 08 23:04:50 +0000 2016
en|RT @mike_pence: The polls are open in Indiana! Cast your vote for @realDonaldTrump, @HolcombForIN &amp; @ToddYoungIN to move IN forward https:/…|Tue Nov 08 23:04:50 +0000 2016
en|"RT @CamilasSpotify: Camila is currently listening to ""Don't Vote For Trump"" by Vote For Hillary #ImWithHer"|Tue Nov 08 23:04:51 +0000 2016
en|RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay😂😂😂   https://t.co/DxtJuf0zG0|Tue Nov 08 23:04:51 +0000 2016
en|@DrMarcusP @SerbRepublic Trump wants good relations with Russia, which equals good relations with Serbia. Hillary is a warmongering witch.|Tue Nov 08 23:04:50 +0000 2016
en|"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV"|Tue Nov 08 23:04:51 +0000 2016
en|"RT @theglobaluniter: 💥If you live in the Panhandle area of Florida we need you to go and #Vote #Trump.

A call to action by .@DonaldJTrumpJ…"|Tue Nov 08 23:04:51 +0000 2016
en|RT @HillaryClinton: Everything we’ve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https…|Tue Nov 08 23:04:51 +0000 2016
en|RT @whytruy: vote hillary clinton🙌🏽 idc if she a liar yall boyfriends lie to yall everyday &amp; yall still fw them so gone head &amp; vote for her|Tue Nov 08 23:04:51 +0000 2016
en|@FoxNews Obviously not putting corruption in gov at the top of his bad list he is helping it by not voting for @realDonaldTrump|Tue Nov 08 23:04:51 +0000 2016
en|RT @DBloom451: EXACTLY WHY👇I didn't vote for @RepMickMulvaney or even @SenatorTimScott. Lindsey Graham &amp; the BUSHES essentially vo… |Tue Nov 08 23:04:51 +0000 2016
en|"RT @Montanna_Paigee: ""Dad why do u hate Hillary?"" https://t.co/hVlHToC4ee"|Tue Nov 08 23:04:51 +0000 2016
en|RT @Brandon22264388: @HillaryClinton you're a horrible mentally ill rapist loving bitch Die|Tue Nov 08 23:04:51 +0000 2016
en|RT @SydneyBlanton: I have yet to hear someone voting for Hillary just because she's a women. But ok.|Tue Nov 08 23:04:51 +0000 2016
en|It Is Happening Again! Voting Machines Are Switching Votes From Donald Trump to Hillary Clinton https://t.co/Z6w3zBu6jf via @charismamag|Tue Nov 08 23:04:51 +0000 2016
en|RT @NRA: Don't let @HillaryClinton leave you defenseless! #2A #SavetheSecond #Election2016 #ElectionDay https://t.co/ppmiBRs0F4|Tue Nov 08 23:04:51 +0000 2016
en|RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV|Tue Nov 08 23:04:51 +0000 2016
en|RT @BernieSanders: Diversity makes us strong and we should be proud of that. @HillaryClinton understands that. Donald Trump clearly does no…|Tue Nov 08 23:04:51 +0000 2016
en|"RT @Inferno_V: Message from Australia.

Hillary won.

You're welcome America."|Tue Nov 08 23:04:51 +0000 2016
en|RT @HillaryClinton: Our neighbors in battleground states need your help. Make calls to remind Hillary supporters to go vote: https://t.co/I…|Tue Nov 08 23:04:51 +0000 2016
en|some of y'all r really acting like racism will end if hillary wins lmfao|Tue Nov 08 23:04:51 +0000 2016
en|RT @HillaryPix: Pantsuiting into History @HillaryClinton #pantsuitnation #Clinton45 https://t.co/dmODsJv9GM|Tue Nov 08 23:04:51 +0000 2016
en|@realDonaldTrump @CNN *laugh* Wrong. Liar.|Tue Nov 08 23:04:51 +0000 2016
en|RT @oscarapute: Donald Trump vs Hillary Clinton #ElectionNight https://t.co/UeikAh0k4H|Tue Nov 08 23:04:51 +0000 2016
en|"RT @FrankLuntz: The numbers I'm getting now suggest a nationwide turnout that strongly favors Hillary.

And if Hillary does well, so will d…"|Tue Nov 08 23:04:51 +0000 2016
en|@realDonaldTrump thanks for working so hard for every-day Americans. We sure do appreciate you and hope you stick around for a long time.|Tue Nov 08 23:04:51 +0000 2016
en|"RT @mariammbash: Donald; you spelt Donald wrong

Melanie; no baby, Hillary is short for Donald in Spanish 

Donald; oh 

#ElectionDay https…"|Tue Nov 08 23:04:51 +0000 2016
en|RT @IngrahamAngle: SAVING AMERICA: Everyone in the #Florida panhandle--your votes are critical! Go out and vote before the polls close! @re…|Tue Nov 08 23:04:51 +0000 2016
en|RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV|Tue Nov 08 23:04:51 +0000 2016
en|"RT @TI829: Who did you vote for?

#DonladTrump or #HillaryClinton

#ElectionDay #MyVote2016 #Voted"|Tue Nov 08 23:04:51 +0000 2016
en|VOTE HILLARY #ImWithHer  #ElectionNight https://t.co/PyRVQvQYP0|Tue Nov 08 23:04:50 +0000 2016
en|Come on NC give #Hillary your elections|Tue Nov 08 23:04:51 +0000 2016
en|"Video: @HillaryClinton and @realDonaldTrump await verdict of US voters on #ElectionNight 
https://t.co/pBDfFqgyNR https://t.co/dMI3zh56Ml"|Tue Nov 08 23:04:51 +0000 2016
en|RT @DonaldJTrumpJr: Thank you! Love the energy and enthusiasm! #MAGA #Trump https://t.co/MZfYawGs5l|Tue Nov 08 23:04:51 +0000 2016
en|"RT @Skibunny72: 🚨🚨Assange confirms the DOJ told Hillary to delete emails🚨🚨
Get up and VOTE! #LockHerUp  #IVoteTrump… "|Tue Nov 08 23:04:51 +0000 2016
en|RT @Hamletgarcia17: . #Nevada judge shoots down #Trump  polling place lawsuit: 'I am not ordering anything' https://t.co/Wj4TWaPIm8 #Donald…|Tue Nov 08 23:04:51 +0000 2016
en|"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV"|Tue Nov 08 23:04:51 +0000 2016
en|"RT @CloydRivers: To everyone who wants to vote for Hillary just to keep Trump from becomin' President, watch this...
https://t.co/TuUpD7Qgcg"|Tue Nov 08 23:04:51 +0000 2016
en|"RT @Democrat_4Trump: Obama is live now &amp; cannot get 1000 people to watch him. Look at all the angry faces.
Hillary has NO SUBSTANTIAL SU… "|Tue Nov 08 23:04:51 +0000 2016
en|RT @garryburry: 760 voters at my precinct which is over twice the normal average, lots of Republican talk. So cool@realDonaldTrump @DRUDGE_…|Tue Nov 08 23:04:51 +0000 2016
en|"RT @insuIting: RT for Trump.

Fav for Hillary."|Tue Nov 08 23:04:51 +0000 2016
en|RT @StopTrumpIn16: You know you've run a shit campaign when you can't trust your own wife to vote for you. #DumbDonald @realDonaldTrump htt…|Tue Nov 08 23:04:52 +0000 2016
en|@BourbonBigot @KillDaWabbit2 @gothlaw @Jacopo_della_Q @HillaryClinton Why so short on optimism in a year when the Cats could win the East?|Tue Nov 08 23:04:51 +0000 2016
en|RT @BandzUpDee: Vote Hillary Clinton idc if she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH…|Tue Nov 08 23:04:52 +0000 2016
en|RT @JonathanJoly: what if Hillary wins &amp; brexit doesn’t happen, peace in the middle east &amp; both Korea’s make friends? That would be a nice…|Tue Nov 08 23:04:52 +0000 2016
en|"RT @TeamTrump: ""I have no special interest but YOU, the American voter."" - @realDonaldTrump #MakeAmericaGreatAgain #ElectionDay https://t.c…"|Tue Nov 08 23:04:52 +0000 2016
en|RT @YourAnonNews: Looks like @realdonaldtrump failed out of the Derek Zoolander School For Kids Who Can't Read Good https://t.co/JeNEHieZiz|Tue Nov 08 23:04:51 +0000 2016
en|RT @tharealversace: REASONS WHY YOU HAVE TO VOTE FOR HILLARY #VOTEHILLARY 😭😭🙏🏾 https://t.co/eLzD2pVSw1|Tue Nov 08 23:04:51 +0000 2016
en|RT @__susanblue: Hillary's policies will harm #blackwages #blackcommunities. It all started with her husbands crime bills.… |Tue Nov 08 23:04:52 +0000 2016
